Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
814,20,RL,0.23325479398252483,-0.0768530676949485,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,-0.4394396746051405,-1.3017403340361813,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.7742474581469204,TA,TA,CBlock,TA,TA,No,Rec,0.360485154335949,Unf,-0.2886528311122454,0.603917058799748,0.8769036900920802,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.1398508349326435,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,1.3900227611572622,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.8582771714692625,RFn,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,4.141625011079222,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.9204720525311878,-0.859110400351873,-0.6144386220786311,COD,Normal,157900
815,50,RL,-1.1291348548285933,-0.22738655800202767,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,-1.7642694199430304,-1.689368497954768,Gable,CompShg,Stucco,Stucco,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.2688598448354798,-0.8469391607236032,Gd,Y,SBrkr,0.4972915215780613,-0.12024172373467248,-0.505355986562081,-0.8199643654586394,3.948809348331338,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Fa,-0.9512264882332893,,Detchd,-0.9833355218031068,Unf,-1.02685765142659,TA,TA,P,0.8999138277451584,-0.704483250333654,1.2119157959673281,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,-1.3676547331070554,WD,Normal,116000
816,20,RL,-0.9928958899474816,0.16237691989692765,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,0.8853900707327494,0.6364004855567529,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.8757063914522114,TA,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,2.4489956356975755,1.3489082801963745,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.2770534786446837,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,0.8091674996486605,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.19114656213914713,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,1.6452097110066422,WD,Normal,224900
817,20,RL,-0.03922313577969881,0.09101883394576896,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,-0.5719226491389294,-1.4955544159954748,Gable,CompShg,BrkFace,BrkFace,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,BLQ,0.09290718208021594,Unf,-0.2886528311122454,-0.10241977063843895,-0.11270979833914542,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.9660447714283513,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,0.6004949339126351,Gd,Attchd,-1.0250216385810549,RFn,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,1.604725970060543,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,-1.3676547331070554,WD,Normal,137000
818,20,RL,-0.03922313577969881,0.27542737067348244,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,8,5,1.0178730452665383,0.8302145675160463,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.2484253543077112,Gd,TA,PConc,Gd,TA,No,GLQ,1.6983750156146145,Unf,-0.2886528311122454,-0.49181058686718304,1.1642108318946942,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.3303563132573101,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,2.1522163560585597,Gd,Attchd,0.9759119667604528,RFn,1.6503069397927341,TA,TA,Y,0.4449905864911897,0.18630688506269616,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,0.1387774889497933,WD,Normal,271000
819,80,RL,0.4603197354510445,-0.17046044449042916,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,6,7,-0.008870007370326258,-0.6718445676684777,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.1279525726508807,TA,TA,CBlock,TA,TA,Av,GLQ,0.1323858992982749,Unf,-0.2886528311122454,-0.13864217214808955,-0.10814936751688171,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.8822831741799386,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.3163576533559376,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,1.6452097110066422,WD,Normal,155000
820,120,RL,-1.1745478431222973,-0.4155033098704615,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,1.2497182507006692,1.2178427314346332,Gable,CompShg,VinylSd,VinylSd,Stone,0.13772596402577242,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.634642912794692,Unf,-0.2886528311122454,0.13076193907993686,0.6853655955570044,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.29975933877052247,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,0.6004949339126351,Gd,Attchd,1.3094009009840375,RFn,0.31172464418307205,TA,TA,Y,0.7801971853099035,-0.1760484242510734,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,1.6452097110066422,New,Partial,224000
821,60,RL,0.097015829101413,-0.3298134735105729,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1.0509937888999856,0.8786680880058696,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.5224166554030341,-0.5915550346768352,Ex,Y,SBrkr,1.1343525502592935,-0.12024172373467248,0.23707635268521401,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,1.0175980835384009,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.025067045370336088,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,183000
822,20,RM,-0.44794003042303426,-0.45268568330849507,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,-0.6050433927723767,-1.544007936485298,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,Fa,TA,CBlock,Fa,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.8348348684237706,-0.2768853079406391,TA,N,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.1031092032893905,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-0.19129930302209336,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.2213428379152946,1.4737892453628048,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,0.8919935999782177,WD,Normal,93000
823,60,RL,-0.03922313577969881,0.18813398182030938,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1.0509937888999856,0.8786680880058696,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,Gd,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.6333477600263391,-0.4798244795313743,Ex,Y,SBrkr,1.2351823533599202,-0.12024172373467248,0.41411791050572283,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,Gd,BuiltIn,1.0175980835384009,Fin,0.31172464418307205,TA,TA,Y,0.04593511170700675,0.020227368293885106,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.3608916961326132,-0.6144386220786311,WD,Family,225000
824,50,RL,-0.44794003042303426,-0.061819763070406646,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,7,-1.0356130600071909,-1.689368497954768,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.47713865351597085,-0.6371593428994724,TA,Y,SBrkr,0.4537513793300634,-0.12024172373467248,-0.05037821969002076,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,0.6004949339126351,Gd,Detchd,-1.608627273472328,Unf,-1.02685765142659,TA,TA,Y,1.9214958431926668,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,0.8919935999782177,WD,Normal,139500
825,20,FV,0.5057327237447484,0.07007242950224063,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,1.1503560198003273,1.0240286494753397,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,Gd,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,2.08677162060107,0.9840738144152775,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.05037821969002076,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,Gd,Attchd,1.1426564338722451,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,1.4092560539966683,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,-1.3676547331070554,New,Partial,232600
826,20,RL,2.004361337436978,0.4295688540904517,Reg,Lvl,Inside,Gtl,NridgHt,PosN,1Fam,1Story,10,5,1.1834767634337746,1.1209356904549863,Hip,CompShg,CemntBd,CmentBd,BrkFace,3.945784989724467,Ex,TA,PConc,Ex,TA,Av,GLQ,2.615158559900651,Unf,-0.2886528311122454,-0.283531778186692,2.327120691571941,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,1.0823070158282884,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Ex,0.6004949339126351,Gd,Attchd,1.1843425506501932,Fin,1.6503069397927341,TA,TA,Y,0.7482727473271689,-0.025067045370336088,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,New,Partial,385000
827,45,RM,-0.9020699133600736,-0.4396568193005588,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,-1.5655449581423468,-1.689368497954768,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,ALQ,0.746499278245859,Unf,-0.2886528311122454,-1.28417561989079,-0.6234780504326812,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-1.392467448329362,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,-0.9512264882332893,,,0.05881739764559511,,-2.365439947036252,,,Y,-0.7521758378613592,-0.704483250333654,1.539257607711674,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,0.1387774889497933,WD,Normal,109500
828,20,RL,-0.22087508895451458,-0.19922416733871925,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,0.9847523016330911,0.781761047026223,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,No,GLQ,-0.9291529414539776,Unf,-0.2886528311122454,1.962257115411646,0.9042662750256626,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.15508021625053672,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,0.9342258499825047,RFn,0.31172464418307205,TA,TA,Y,1.5623459158869022,-0.11565587269877847,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.859110400351873,0.8919935999782177,WD,Normal,189000
829,60,RL,-0.03922313577969881,1.8221539724771796,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,2Story,5,5,-0.14135298190411524,-0.8656586496277711,Flat,Tar&Grv,Plywood,Plywood,,-0.5707501337786359,TA,TA,PConc,TA,Gd,Gd,LwQ,-0.42689592795756065,ALQ,4.4489198409080455,-1.28417561989079,-0.10130872128348614,TA,Y,SBrkr,1.4185092680883324,-0.12024172373467248,1.162261267747228,-0.8199643654586394,3.948809348331338,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.4831021204677299,Fin,0.31172464418307205,TA,TA,Y,3.1266433770408995,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,3.766512022132641,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.8919935999782177,WD,Abnorml,185000
830,160,FV,-2.082807608996376,-0.7990530218579396,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,1.1172352761668802,0.9755751289855163,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,Gd,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.07416443672110778,-1.043037686080943,Ex,Y,SBrkr,0.6324951211902653,1.5256311617932479,-0.5567551485099708,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,Gd,-0.9512264882332893,,Detchd,1.100970317094297,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,1.8018076390865854,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,-1.3676547331070554,WD,Normal,147400
831,20,RL,0.4603197354510445,0.13862429859015152,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,-0.47256041823858774,-1.3501938545260046,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.5712830681768797,TA,TA,CBlock,TA,TA,No,Rec,1.3079743675693645,Unf,-0.2886528311122454,-0.4872827866784767,0.7628929195354874,TA,Y,FuseA,-0.7951632272572445,-0.12024172373467248,-0.2350344681694762,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,2.1522163560585597,Gd,Attchd,-0.8999632882472106,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,3.1744597002702917,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,166000
832,160,FV,-1.8103296792341523,-0.735311810249882,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,1.1172352761668802,0.9755751289855163,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.07416443672110778,-1.043037686080943,Ex,Y,SBrkr,0.5797886332058467,1.5256311617932479,-0.6005396197989138,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,Gd,-0.9512264882332893,,Detchd,1.100970317094297,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,1.8018076390865854,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,-1.3676547331070554,WD,Normal,151000
833,60,RL,-1.1745478431222973,-0.09709791792266488,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,6,1.0509937888999856,0.8786680880058696,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.6635480678649817,Gd,TA,PConc,Gd,TA,No,GLQ,0.08632739587720611,Unf,-0.2886528311122454,-0.2473093766770414,-0.2654842308849798,Ex,Y,SBrkr,1.2397655262281306,-0.12024172373467248,0.5968704863204416,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,TA,Attchd,1.0175980835384009,RFn,0.31172464418307205,TA,TA,Y,0.7801971853099035,-0.11565587269877847,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.9691114485941161,1.6452097110066422,WD,Normal,237000
834,20,RL,1.3685795013251232,-0.05139667186405762,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,-0.24071521280445698,-1.0110192110972411,Gable,CompShg,HdBoard,Plywood,BrkFace,0.4255443787588133,TA,TA,CBlock,TA,TA,No,Rec,-0.5431388175440677,BLQ,1.8506960849178595,0.923126972103544,1.0456396305158377,TA,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.0010209422578689013,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.6081604708015741,RFn,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,2.456820522255322,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,0.8919935999782177,WD,Normal,167000
835,20,RL,0.23325479398252483,-0.26476937550172175,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,-0.34007744370479875,-1.156379772566711,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.18200572013854793,TA,TA,CBlock,TA,TA,No,Rec,0.28152771989983105,Unf,-0.2886528311122454,0.01077523407921921,0.19739949757478706,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.7071452890241664,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.7332188211354184,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.9908913467185322,0.1387774889497933,WD,Normal,139950
836,20,RL,-0.44794003042303426,-0.09188637231949037,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,4,7,-0.7044056236727184,0.4910399240872828,Gable,CompShg,VinylSd,HdBoard,,-0.5707501337786359,TA,TA,CBlock,Gd,TA,No,BLQ,-0.003596348897261566,Unf,-0.2886528311122454,0.13076193907993686,0.02182291091763411,TA,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.8537280842088888,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,0.7257952660927643,Unf,0.31172464418307205,TA,TA,Y,1.5623459158869022,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.599111099180035,1.6452097110066422,WD,Normal,128000
837,30,RM,0.9144496183880839,-0.24221941856490897,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,-0.7706471109396129,-0.5749375266888309,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,Rec,-0.23169560393493566,Unf,-0.2886528311122454,1.480046395314422,1.1436888931945075,Gd,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,0.08287886684154502,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-1.2751383392487434,Unf,0.31172464418307205,TA,TA,Y,-0.7521758378613592,1.0469007446828988,3.4051059346544448,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,-0.6144386220786311,COD,Normal,153500
838,160,RM,-2.219046573877488,-0.8856448564953007,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,0.05737147989656824,-0.5749375266888309,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.3037750494486806,TA,TA,CBlock,TA,TA,No,BLQ,-0.2492417004762952,Unf,-0.2886528311122454,-0.9377989054547562,-1.30982288918337,TA,Y,SBrkr,0.35979633553175216,-0.12024172373467248,-1.006021897387821,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-0.23298541980004142,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,1.7308920455466943,0.1387774889497933,WD,Normal,100000
839,20,RL,0.23325479398252483,-0.0994030246317613,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,0.7860278398324076,1.0240286494753397,Gable,CompShg,VinylSd,VinylSd,,-0.5707501337786359,TA,TA,PConc,Gd,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,1.2038505838033362,0.09478980407385351,Ex,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.7928105589373159,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,Gd,-0.9512264882332893,,Attchd,0.8508536164266086,Unf,-1.02685765142659,TA,TA,Y,1.4665726019386982,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,144000
840,50,RL,0.0061898525140051276,0.1252947684897244,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,-0.8368885982065074,0.4910399240872828,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,BLQ,-0.20098993498755646,Unf,-0.2886528311122454,-0.34239318063987423,-0.659961497010791,Ex,Y,SBrkr,0.1948021122761812,-0.12024172373467248,-0.6005396197989138,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Detchd,-1.3585105728046394,Unf,-1.02685765142659,TA,TA,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,0.1387774889497933,WD,Normal,130500
841,70,RH,-0.03922313577969881,0.1641809164518727,IR1,Lvl,Inside,Gtl,SWISU,Norm,1Fam,2Story,6,8,-1.5324242145088998,-1.689368497954768,Gable,CompShg,Wd Sdng,Wd Sdng,,-0.5707501337786359,TA,TA,BrkTil,TA,TA,No,BLQ,-0.6308693002508654,Unf,-0.2886528311122454,-0.11600317120455793,-0.8788621764794492,TA,N,SBrkr,0.7447828564614177,-0.12024172373467248,-0.06370392834317734,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,1.3900227611572622,-0.21145358120204893,Fa,-0.9512264882332893,,Detchd,-1.8587439741400165,Unf,-1.02685765142659,TA,TA,P,-0.7521758378613592,-0.704483250333654,3.7979161087476596,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-1.2291107497659541,0.1387774889497933,WD,Normal,140000
842,70,RM,-0.44794003042303426,-0.007699866422055941,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,5,8,-2.227959830811292,0.8302145675160463,Gable,CompShg,MetalSd,MetalSd,,-0.5707501337786359,TA,TA,PConc,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,0.18735944143876593,-0.92902691552435,Gd,Y,SBrkr,0.5362484909578489,-0.12024172373467248,0.044805413546811945,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,Gd,0.6004949339126351,Po,Detchd,0.18387574797943934,Unf,0.31172464418307205,Gd,TA,P,-0.19349817316350304,0.47317150493609705,0.7536372595252442,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.11910970152371092,0.1387774889497933,WD,Normal,157500
843,80,RL,0.5511457120384524,-0.15001515020105224,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,-0.1744737255375625,-0.9141121701175944,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.4421492873011041,TA,TA,CBlock,TA,TA,Gd,Rec,-0.2887204176943542,ALQ,3.0536922869753678,-0.659339193849317,0.1586358355855455,TA,Y,SBrkr,-0.7951632272572445,-0.12024172373467248,-0.6671681630646967,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,TA,-0.9512264882332893,,Attchd,-0.5247882372456779,RFn,0.31172464418307205,Gd,Gd,Y,-0.7521758378613592,1.2431765372278574,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,-0.489110050937792,0.1387774889497933,WD,Normal,174900
844,90,RL,0.4603197354510445,-0.2522416216479369,Reg,Lvl,Corner,Gtl,NAmes,Artery,Duplex,1Story,5,4,-0.34007744370479875,-1.156379772566711,Gable,CompShg,BrkFace,BrkFace,,-0.5707501337786359,TA,TA,CBlock,TA,TA,No,Unf,-0.9730181828073765,Unf,-0.2886528311122454,2.7908445499449033,1.693220807277285,Ex,N,SBrkr,-0.7951632272572445,-0.12024172373467248,0.5416639790430786,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,3.842510049724758,4.32857919166548,TA,-0.9512264882332893,,,0.05881739764559511,,-2.365439947036252,,,Y,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.08768781151769862,0.25089064789037013,-0.6144386220786311,WD,Normal,141000
